9t8zq	2017 45.4 3.9 42.1 4.6 28.326899 0.0028699774
9t8zq	2018 45.4 3.9 42.1 4.6 28.383505 0.004478574
9t8zq	2019 45.4 3.9 42.1 4.6 21.98618 5.939571E-4
9t8zq	2006 45.4 3.9 42.1 4.6 27.7048 0.004201018
9t8zq	2007 45.4 3.9 42.1 4.6 27.840986 0.0043177158
9t8zq	2008 45.4 3.9 42.1 4.6 27.05888 0.004919962
9t8zq	2009 45.4 3.9 42.1 4.6 28.155785 0.0022814649
9t8zq	2010 45.4 3.9 42.1 4.6 27.767662 0.0019759045
9t8zq	2011 45.4 3.9 42.1 4.6 27.814234 0.0021216038
9t8zq	2012 45.4 3.9 42.1 4.6 28.15759 0.0033505966
9t8zq	2013 45.4 3.9 42.1 4.6 28.13754 0.0018283114
9t8zq	2014 45.4 3.9 42.1 4.6 27.529222 0.005065129
9t8zq	2015 45.4 3.9 42.1 4.6 27.569057 0.0023069668
9t97t	2016 40.6 -3.2 35.9 -2.7 20.970684 0.0066443062
9t97t	2017 40.6 -3.2 35.9 -2.7 21.651037 0.0044840863
9t97t	2018 40.6 -3.2 35.9 -2.7 22.012518 0.0053515304
9t97t	2019 40.6 -3.2 35.9 -2.7 16.488943 0.001067401
9t97t	2006 40.6 -3.2 35.9 -2.7 21.599543 0.008223405
9t97t	2007 40.6 -3.2 35.9 -2.7 21.611897 0.00681871
9t97t	2008 40.6 -3.2 35.9 -2.7 20.626335 0.0063511687
9t97t	2009 40.6 -3.2 35.9 -2.7 21.797762 0.0048552235
9t97t	2010 40.6 -3.2 35.9 -2.7 20.994276 0.006457941
9t97t	2011 40.6 -3.2 35.9 -2.7 21.68014 0.0043491013
9t97t	2012 40.6 -3.2 35.9 -2.7 21.73241 0.007082842
9t97t	2013 40.6 -3.2 35.9 -2.7 21.572979 0.0051573245
9t97t	2014 40.6 -3.2 35.9 -2.7 21.245518 0.00814305
9t97t	2015 40.6 -3.2 35.9 -2.7 21.128218 0.0045335004
9tbew	2010 46.4 3.9 43.0 5.0 28.84574 0.001277072
9tbew	2011 46.4 3.9 43.0 5.0 29.041637 6.728655E-4
9tbew	2012 46.4 3.9 43.0 5.0 29.422888 0.0030857644
9tbew	2013 46.4 3.9 43.0 5.0 29.167812 0.002410939
9tbew	2014 46.4 3.9 43.0 5.0 25.060452 0.0
9tbm9	2010 46.3 6.1 43.5 7.2 29.601976 0.0016792213
9tbm9	2011 46.3 6.1 43.5 7.2 30.041887 0.0012103738
9tbm9	2012 46.3 6.1 43.5 7.2 30.574804 0.002175532
9tbm9	2013 46.3 6.1 43.5 7.2 30.269463 0.0012496078
9tbm9	2014 46.3 6.1 43.5 7.2 26.010609 0.0
9tdnn	2010 38.7 -2.9 34.1 -2.3 20.871101 0.005659527
9tdnn	2011 38.7 -2.9 34.1 -2.3 21.767189 0.0041705878
9tdnn	2012 38.7 -2.9 34.1 -2.3 22.011486 0.0041686264
9tdnn	2013 38.7 -2.9 34.1 -2.3 21.391449 0.005155362
9tdnn	2014 38.7 -2.9 34.1 -2.3 18.222424 0.0
9tej3	2011 39.1 -0.1 34.4 0.7 16.572865 3.1499882E-4
